population,indicator_name,year,group,total_value,flag_for_publishing,total_low_ci,total_high_ci,male_value,male_flag_for_publishing,male_low_ci,male_high_ci,female_value,female_flag_for_publishing,female_low_ci,female_high_ci,estimated_number,estimated_number_low_ci,estimated_number_high_ci
children,Unmet need for GP due to cost,2018,South Island | Te Waipounamu,0.8,e,0.3,2.0,1.1,e,0.3,2.9,0.5,e,0.1,1.6,2000.0,0.0,3000.0
children,Unmet need for GP due to cost,2019,Northern | Te Tai Tokerau,1.4,,0.7,2.4,1.4,e,0.4,3.2,1.4,e,0.5,3.1,5000.0,2000.0,7000.0
children,Unmet need for GP due to cost,2019,Midland | Te Manawa Taki,0.9,e,0.3,2.0,0.7,e,0.1,2.4,1.2,e,0.3,3.0,2000.0,0.0,4000.0
children,Unmet need for GP due to cost,2019,Central | Te Ikaroa,1.0,e,0.4,2.2,0.6,e,0.1,1.9,1.4,e,0.3,3.9,2000.0,0.0,3000.0
children,Unmet need for GP due to cost,2019,South Island | Te Waipounamu,3.8,e,1.2,8.5,4.7,e,1.4,11.1,2.8,e,0.6,7.9,8000.0,1000.0,14000.0
children,Unmet need for GP due to cost,2020,Northern | Te Tai Tokerau,0.5,e,0.1,1.4,0.2,e,0.0,1.0,0.7,e,0.1,2.7,2000.0,0.0,4000.0
children,Unmet need for GP due to cost,2020,Midland | Te Manawa Taki,1.1,e,0.4,2.6,0.9,e,0.3,2.1,1.4,e,0.3,4.2,2000.0,0.0,5000.0
children,Unmet need for GP due to cost,2020,Central | Te Ikaroa,1.6,e,0.6,3.5,1.8,e,0.3,5.5,1.3,e,0.2,4.0,3000.0,0.0,5000.0
children,Unmet need for GP due to cost,2020,South Island | Te Waipounamu,0.8,e,0.2,2.2,0.7,e,0.1,2.6,0.9,e,0.0,4.0,2000.0,0.0,3000.0
children,Unmet need for GP due to cost,2021,Northern | Te Tai Tokerau,1.5,e,0.2,4.7,2.7,e,0.3,9.5,,S,,,5000.0,0.0,12000.0
children,Unmet need for GP due to cost,2021,Midland | Te Manawa Taki,1.1,e,0.1,4.2,1.3,e,0.1,5.5,0.9,e,0.1,3.6,2000.0,0.0,5000.0
children,Unmet need for GP due to cost,2021,Central | Te Ikaroa,2.0,e,0.5,5.4,1.2,e,0.2,3.9,2.9,e,0.3,10.9,4000.0,0.0,8000.0
children,Unmet need for GP due to cost,2021,South Island | Te Waipounamu,0.4,e,0.0,1.6,0.0,,,,0.8,e,0.1,3.4,1000.0,0.0,2000.0
children,Unmet need for GP due to cost,2022,Northern | Te Tai Tokerau,0.8,e,0.3,2.0,1.0,e,0.2,2.7,0.7,e,0.1,2.9,3000.0,0.0,6000.0
children,Unmet need for GP due to cost,2022,Midland | Te Manawa Taki,1.1,e,0.3,2.7,2.0,e,0.5,5.4,,S,,,2000.0,0.0,4000.0
children,Unmet need for GP due to cost,2022,Central | Te Ikaroa,2.2,e,0.8,4.6,1.2,e,0.1,4.8,3.3,e,1.0,7.5,4000.0,1000.0,7000.0
children,Unmet need for GP due to cost,2022,South Island | Te Waipounamu,0.8,e,0.2,1.9,1.1,e,0.3,3.2,0.4,e,0.1,1.4,2000.0,0.0,3000.0
children,Unmet need for GP due to cost,2023,Northern | Te Tai Tokerau,1.5,e,0.7,3.0,0.7,e,0.2,1.7,2.4,e,0.8,5.3,6000.0,2000.0,10000.0
children,Unmet need for GP due to cost,2023,Midland | Te Manawa Taki,0.6,e,0.2,1.2,0.4,e,0.1,1.0,0.8,e,0.2,2.1,1000.0,0.0,2000.0
children,Unmet need for GP due to cost,2023,Central | Te Ikaroa,1.3,e,0.6,2.3,1.7,e,0.7,3.3,0.8,e,0.2,2.4,2000.0,1000.0,4000.0
children,Unmet need for GP due to cost,2023,South Island | Te Waipounamu,0.9,e,0.3,1.9,1.0,e,0.3,2.7,0.8,e,0.1,2.5,2000.0,0.0,3000.0
children,Unmet need for GP due to cost,2024,Northern | Te Tai Tokerau,2.4,,1.4,3.8,1.5,e,0.6,3.0,3.4,,1.7,6.1,9000.0,4000.0,14000.0
children,Unmet need for GP due to cost,2024,Midland | Te Manawa Taki,0.5,e,0.2,1.2,0.5,e,0.1,1.5,0.5,e,0.1,1.6,1000.0,0.0,2000.0
children,Unmet need for GP due to cost,2024,Central | Te Ikaroa,1.1,e,0.4,2.2,1.6,e,0.6,3.6,0.6,e,0.1,2.1,2000.0,0.0,3000.0
children,Unmet need for GP due to cost,2024,South Island | Te Waipounamu,0.7,e,0.2,1.4,0.5,e,0.1,1.5,0.8,e,0.2,2.3,1000.0,0.0,3000.0
children,Unmet need for GP due to cost,2022,Non-disabled,1.0,e,0.4,1.9,1.2,e,0.4,2.7,0.8,e,0.2,2.3,6000.0,2000.0,9000.0
children,Unmet need for GP due to cost,2022,Disabled,0.8,e,0.2,2.0,0.9,e,0.2,2.6,0.6,e,0.1,2.4,1000.0,0.0,1000.0
children,Unmet need for GP due to cost,2023,Non-disabled,0.9,e,0.4,1.9,0.6,e,0.2,1.2,1.3,e,0.3,3.3,5000.0,2000.0,9000.0
children,Unmet need for GP due to cost,2023,Disabled,3.4,e,1.6,6.2,2.5,e,0.9,5.6,4.6,e,1.5,10.6,3000.0,1000.0,5000.0
children,Unmet need for GP due to cost,2024,Non-disabled,1.5,,0.9,2.5,1.2,e,0.6,2.3,1.9,e,0.8,3.6,9000.0,4000.0,13000.0
children,Unmet need for GP due to cost,2024,Disabled,2.3,e,0.9,4.7,1.7,e,0.4,4.4,3.2,e,0.7,8.9,2000.0,1000.0,4000.0
children,Unfilled prescription due to cost,2011,Total,6.7,,5.6,7.9,6.3,,5.0,7.8,7.1,,5.6,8.8,61000.0,51000.0,71000.0
children,Unfilled prescription due to cost,2012,Total,4.6,,3.8,5.5,3.8,,2.9,4.9,5.3,,4.2,6.7,42000.0,34000.0,49000.0
children,Unfilled prescription due to cost,2013,Total,4.1,,3.2,5.1,4.2,,3.1,5.5,4.0,,3.0,5.2,37000.0,29000.0,45000.0
children,Unfilled prescription due to cost,2014,Total,5.3,,4.3,6.4,5.7,,4.4,7.2,4.8,,3.7,6.2,48000.0,39000.0,57000.0
children,Unfilled prescription due to cost,2015,Total,3.8,,3.2,4.5,3.8,,2.9,4.8,3.8,,2.9,5.0,35000.0,29000.0,41000.0
children,Unfilled prescription due to cost,2016,Total,3.9,,3.2,4.8,4.1,,3.0,5.4,3.8,,2.8,4.9,37000.0,29000.0,44000.0
children,Unfilled prescription due to cost,2017,Total,3.0,,2.3,3.9,3.4,,2.3,4.8,2.7,,1.9,3.6,29000.0,21000.0,36000.0
children,Unfilled prescription due to cost,2018,Total,2.1,,1.7,2.7,2.1,,1.4,2.9,2.2,,1.5,3.0,20000.0,16000.0,25000.0
children,Unfilled prescription due to cost,2019,Total,1.9,,1.3,2.7,1.5,,0.8,2.6,2.4,,1.4,3.7,18000.0,12000.0,25000.0
children,Unfilled prescription due to cost,2020,Total,1.0,,0.6,1.5,0.9,,0.5,1.6,1.1,e,0.5,2.0,10000.0,5000.0,14000.0
children,Unfilled prescription due to cost,2021,Total,1.1,e,0.5,2.1,1.2,e,0.5,2.6,1.0,e,0.2,2.6,11000.0,4000.0,17000.0
children,Unfilled prescription due to cost,2022,Total,1.5,,0.9,2.2,1.0,e,0.4,1.9,2.0,,1.0,3.4,14000.0,8000.0,20000.0
children,Unfilled prescription due to cost,2023,Total,1.6,,1.1,2.3,1.1,,0.6,1.9,2.1,,1.2,3.4,16000.0,10000.0,21000.0
children,Unfilled prescription due to cost,2024,Total,1.0,,0.6,1.5,1.0,,0.5,1.6,1.0,e,0.5,1.7,9000.0,5000.0,13000.0
children,Unfilled prescription due to cost,2011,0-4,7.2,,5.6,9.1,7.0,,5.2,9.2,7.4,,5.1,10.4,23000.0,17000.0,28000.0
children,Unfilled prescription due to cost,2011,'5-9,7.5,,5.9,9.4,6.3,,4.2,8.9,8.9,,6.3,12.0,22000.0,17000.0,27000.0
children,Unfilled prescription due to cost,2011,'10-14,5.4,,3.9,7.2,5.7,,3.9,7.9,5.0,,3.1,7.8,16000.0,11000.0,21000.0
children,Unfilled prescription due to cost,2012,0-4,4.1,,2.9,5.7,4.7,,2.8,7.2,3.6,,2.1,5.7,13000.0,9000.0,17000.0
children,Unfilled prescription due to cost,2012,'5-9,4.2,,3.1,5.7,2.6,,1.5,4.3,5.9,,4.1,8.1,13000.0,9000.0,16000.0
children,Unfilled prescription due to cost,2012,'10-14,5.4,,4.1,6.9,4.2,,2.8,5.9,6.6,,4.5,9.4,16000.0,12000.0,20000.0
children,Unfilled prescription due to cost,2013,0-4,2.5,,1.6,3.7,3.1,,1.7,5.0,1.9,,1.0,3.2,8000.0,5000.0,11000.0
children,Unfilled prescription due to cost,2013,'5-9,5.5,,4.0,7.4,5.1,,3.4,7.3,5.9,,3.6,9.0,17000.0,12000.0,22000.0
children,Unfilled prescription due to cost,2013,'10-14,4.3,,3.0,5.9,4.3,,2.4,7.1,4.2,,2.7,6.2,13000.0,9000.0,17000.0
children,Unfilled prescription due to cost,2014,0-4,4.2,,2.9,6.0,4.8,,2.6,7.9,3.7,,2.2,5.7,13000.0,8000.0,17000.0
children,Unfilled prescription due to cost,2014,'5-9,6.4,,4.8,8.5,7.6,,5.1,10.9,5.2,,3.4,7.6,20000.0,15000.0,26000.0
children,Unfilled prescription due to cost,2014,'10-14,5.1,,3.8,6.6,4.6,,3.1,6.6,5.6,,3.8,7.9,15000.0,11000.0,19000.0
children,Unfilled prescription due to cost,2015,0-4,2.9,,2.0,4.1,2.7,,1.8,3.9,3.2,,1.7,5.3,9000.0,6000.0,12000.0
children,Unfilled prescription due to cost,2015,'5-9,4.3,,3.2,5.6,4.1,,2.7,6.0,4.4,,2.9,6.5,14000.0,10000.0,17000.0
children,Unfilled prescription due to cost,2015,'10-14,4.2,,2.9,5.8,4.5,,2.6,7.1,3.9,,2.3,6.1,12000.0,8000.0,16000.0
children,Unfilled prescription due to cost,2016,0-4,4.7,,3.5,6.1,4.7,,2.8,7.4,4.6,,3.0,6.7,14000.0,10000.0,18000.0
children,Unfilled prescription due to cost,2016,'5-9,4.1,,2.9,5.5,4.2,,2.7,6.3,3.9,,2.5,5.8,13000.0,9000.0,17000.0
children,Unfilled prescription due to cost,2016,'10-14,3.1,,2.1,4.3,3.3,,2.0,5.2,2.8,,1.6,4.4,9000.0,6000.0,12000.0
children,Unfilled prescription due to cost,2017,0-4,3.0,,1.9,4.5,3.3,,1.9,5.4,2.6,,1.4,4.5,9000.0,5000.0,13000.0
children,Unfilled prescription due to cost,2017,'5-9,2.5,,1.7,3.5,2.5,,1.4,4.0,2.5,,1.5,4.1,8000.0,5000.0,11000.0
children,Unfilled prescription due to cost,2017,'10-14,3.6,,2.2,5.4,4.3,,2.4,7.1,2.8,,1.6,4.6,11000.0,7000.0,16000.0
children,Unfilled prescription due to cost,2018,0-4,1.7,,1.0,2.6,1.7,e,0.8,3.2,1.6,e,0.8,3.1,5000.0,3000.0,7000.0
children,Unfilled prescription due to cost,2018,'5-9,2.5,,1.7,3.5,2.0,,1.1,3.4,3.0,,1.7,4.8,8000.0,5000.0,11000.0
children,Unfilled prescription due to cost,2018,'10-14,2.2,,1.3,3.4,2.5,,1.2,4.4,1.9,e,0.9,3.7,7000.0,4000.0,10000.0
children,Unfilled prescription due to cost,2019,0-4,1.5,e,0.7,2.9,1.3,e,0.6,2.7,1.7,e,0.4,4.5,5000.0,2000.0,8000.0
children,Unfilled prescription due to cost,2019,'5-9,1.4,,0.8,2.4,1.1,e,0.5,2.1,1.9,e,0.7,3.8,5000.0,2000.0,7000.0
children,Unfilled prescription due to cost,2019,'10-14,2.8,,1.5,4.7,2.1,e,0.6,4.9,3.6,e,1.6,6.6,9000.0,4000.0,14000.0
children,Unfilled prescription due to cost,2020,0-4,0.6,e,0.2,1.5,0.5,e,0.1,1.5,0.8,e,0.2,2.2,2000.0,0.0,4000.0
children,Unfilled prescription due to cost,2020,'5-9,1.0,e,0.5,1.9,1.1,e,0.4,2.2,1.0,e,0.3,2.2,3000.0,1000.0,5000.0
children,Unfilled prescription due to cost,2020,'10-14,1.3,e,0.5,2.8,1.2,e,0.3,3.0,1.4,e,0.2,4.6,4000.0,1000.0,8000.0
children,Unfilled prescription due to cost,2021,0-4,0.8,e,0.2,2.1,1.3,e,0.3,3.8,,S,,,2000.0,0.0,5000.0
children,Unfilled prescription due to cost,2021,'5-9,0.3,e,0.0,1.1,,S,,,,S,,,1000.0,0.0,2000.0
children,Unfilled prescription due to cost,2021,'10-14,2.1,e,0.7,5.0,2.0,e,0.4,6.0,2.3,e,0.4,7.2,7000.0,1000.0,14000.0
children,Unfilled prescription due to cost,2022,0-4,1.2,e,0.4,2.8,0.4,e,0.0,1.7,2.1,e,0.6,5.3,4000.0,1000.0,7000.0
children,Unfilled prescription due to cost,2022,'5-9,1.4,e,0.6,2.9,2.2,e,0.7,5.2,0.6,e,0.1,1.9,5000.0,1000.0,8000.0
children,Unfilled prescription due to cost,2022,'10-14,1.7,e,0.6,3.6,0.3,e,0.0,1.1,3.2,e,1.1,7.1,6000.0,1000.0,10000.0
children,Unfilled prescription due to cost,2023,0-4,1.4,e,0.6,2.7,0.7,e,0.2,1.8,2.0,e,0.7,4.4,4000.0,1000.0,7000.0
children,Unfilled prescription due to cost,2023,'5-9,2.0,,1.1,3.5,1.5,e,0.5,3.2,2.6,e,1.1,5.4,7000.0,3000.0,10000.0
children,Unfilled prescription due to cost,2023,'10-14,1.4,,0.8,2.4,1.1,e,0.4,2.3,1.7,e,0.7,3.6,5000.0,2000.0,7000.0
children,Unfilled prescription due to cost,2024,0-4,0.6,e,0.2,1.2,0.6,e,0.1,1.8,0.5,e,0.2,1.3,2000.0,0.0,3000.0
children,Unfilled prescription due to cost,2024,'5-9,0.9,e,0.4,1.6,1.1,e,0.4,2.4,0.6,e,0.1,1.8,3000.0,1000.0,5000.0
children,Unfilled prescription due to cost,2024,'10-14,1.4,e,0.7,2.6,1.2,e,0.4,2.7,1.6,e,0.5,3.8,5000.0,2000.0,8000.0
children,Unfilled prescription due to cost,2011,Māori,12.4,,10.1,15.0,11.6,,8.7,15.1,13.2,,10.0,17.0,30000.0,24000.0,36000.0
children,Unfilled prescription due to cost,2012,Māori,9.3,,7.3,11.6,7.7,,5.4,10.6,11.0,,8.2,14.5,23000.0,18000.0,28000.0
children,Unfilled prescription due to cost,2013,Māori,7.5,,5.6,9.7,8.4,,5.7,11.9,6.5,,4.5,9.1,18000.0,14000.0,23000.0
children,Unfilled prescription due to cost,2014,Māori,9.0,,6.9,11.4,9.0,,6.6,11.9,9.0,,6.2,12.4,22000.0,17000.0,28000.0
children,Unfilled prescription due to cost,2015,Māori,7.3,,5.6,9.2,7.5,,5.4,10.2,7.0,,4.8,9.8,18000.0,14000.0,23000.0
children,Unfilled prescription due to cost,2016,Māori,7.2,,5.6,9.2,7.1,,5.0,9.7,7.4,,5.1,10.4,18000.0,14000.0,23000.0
children,Unfilled prescription due to cost,2017,Māori,6.0,,4.2,8.2,6.7,,4.4,9.8,5.2,,3.2,7.9,15000.0,10000.0,20000.0
children,Unfilled prescription due to cost,2018,Māori,3.7,,2.5,5.2,4.0,,2.4,6.1,3.5,,2.0,5.7,10000.0,6000.0,13000.0
children,Unfilled prescription due to cost,2019,Māori,3.5,,2.1,5.4,2.7,,1.5,4.5,4.3,e,2.0,7.9,9000.0,5000.0,13000.0
children,Unfilled prescription due to cost,2020,Māori,1.5,,0.8,2.6,1.5,e,0.7,2.9,1.4,e,0.5,3.3,4000.0,2000.0,6000.0
children,Unfilled prescription due to cost,2021,Māori,3.0,e,1.1,6.3,3.1,e,0.9,7.5,2.8,e,0.4,9.3,8000.0,2000.0,14000.0
children,Unfilled prescription due to cost,2022,Māori,1.5,e,0.4,3.6,1.0,e,0.1,3.3,2.0,e,0.3,6.4,4000.0,0.0,8000.0
children,Unfilled prescription due to cost,2023,Māori,2.1,,1.2,3.2,1.4,e,0.6,2.7,2.8,e,1.3,5.0,6000.0,3000.0,8000.0
children,Unfilled prescription due to cost,2024,Māori,0.8,e,0.3,1.6,0.8,e,0.3,1.9,0.8,e,0.2,2.4,2000.0,1000.0,4000.0
children,Unfilled prescription due to cost,2011,Pacific,11.3,,8.5,14.6,10.3,,7.0,14.5,12.2,,8.2,17.4,16000.0,11000.0,21000.0
children,Unfilled prescription due to cost,2012,Pacific,10.7,,7.6,14.6,9.5,,6.4,13.6,11.9,,7.1,18.3,13000.0,8000.0,18000.0
children,Unfilled prescription due to cost,2013,Pacific,11.2,,7.8,15.5,9.4,,5.7,14.4,13.4,,8.5,19.6,13000.0,8000.0,17000.0
children,Unfilled prescription due to cost,2014,Pacific,13.9,,10.2,18.3,12.4,,7.4,19.2,15.4,,10.3,21.9,15000.0,9000.0,20000.0
children,Unfilled prescription due to cost,2015,Pacific,9.4,,7.0,12.4,7.5,,4.9,10.8,11.4,,7.5,16.4,12000.0,8000.0,15000.0
children,Unfilled prescription due to cost,2016,Pacific,8.9,,6.2,12.1,7.9,,4.2,13.4,9.8,,6.3,14.5,12000.0,8000.0,16000.0
children,Unfilled prescription due to cost,2017,Pacific,5.9,,4.3,7.9,4.0,,2.2,6.6,8.1,,5.2,12.0,8000.0,5000.0,10000.0
children,Unfilled prescription due to cost,2018,Pacific,7.2,,5.0,9.9,6.3,e,3.0,11.4,8.1,,4.8,12.6,9000.0,6000.0,13000.0
children,Unfilled prescription due to cost,2019,Pacific,4.7,e,2.3,8.4,4.7,e,1.3,11.5,4.6,e,1.8,9.5,6000.0,2000.0,10000.0
children,Unfilled prescription due to cost,2020,Pacific,2.5,e,1.1,5.0,2.4,e,0.6,6.6,2.6,e,0.9,5.9,3000.0,1000.0,5000.0
children,Unfilled prescription due to cost,2021,Pacific,1.2,e,0.1,4.3,,S,,,,S,,,1000.0,0.0,3000.0
children,Unfilled prescription due to cost,2022,Pacific,3.4,e,1.5,6.7,1.0,e,0.1,3.8,6.0,e,2.3,12.4,5000.0,2000.0,9000.0
children,Unfilled prescription due to cost,2023,Pacific,3.6,e,1.7,6.6,1.2,e,0.2,3.5,5.9,e,2.5,11.5,5000.0,2000.0,8000.0
children,Unfilled prescription due to cost,2024,Pacific,2.6,e,1.3,4.7,3.7,e,1.3,8.1,1.6,e,0.5,4.0,3000.0,1000.0,6000.0
children,Unfilled prescription due to cost,2011,Asian,3.2,,1.7,5.5,2.8,e,1.1,5.8,3.6,e,1.5,7.3,3000.0,1000.0,4000.0
children,Unfilled prescription due to cost,2012,Asian,2.9,e,1.4,5.2,3.7,e,1.3,8.3,2.0,e,0.6,5.0,3000.0,1000.0,4000.0
children,Unfilled prescription due to cost,2013,Asian,1.1,e,0.4,2.2,0.5,e,0.0,2.0,1.7,e,0.6,3.9,1000.0,0.0,2000.0
children,Unfilled prescription due to cost,2014,Asian,2.3,e,1.1,4.4,2.8,e,1.0,6.3,1.8,e,0.3,5.4,3000.0,1000.0,5000.0
children,Unfilled prescription due to cost,2015,Asian,0.9,e,0.3,2.4,0.5,e,0.1,1.7,1.3,e,0.2,4.3,1000.0,0.0,2000.0
children,Unfilled prescription due to cost,2016,Asian,2.4,,1.3,4.3,3.7,e,1.7,6.9,1.3,e,0.3,3.7,4000.0,2000.0,6000.0
children,Unfilled prescription due to cost,2017,Asian,1.2,e,0.5,2.2,1.2,e,0.5,2.6,1.1,e,0.2,3.3,2000.0,1000.0,3000.0
children,Unfilled prescription due to cost,2018,Asian,0.9,e,0.4,1.8,1.2,e,0.4,2.8,0.5,e,0.1,1.6,1000.0,0.0,2000.0
children,Unfilled prescription due to cost,2019,Asian,1.6,e,0.5,3.8,0.5,e,0.0,2.4,2.6,e,0.6,7.1,3000.0,0.0,5000.0
children,Unfilled prescription due to cost,2020,Asian,0.3,e,0.1,1.0,,S,,,0.4,e,0.0,1.6,1000.0,0.0,1000.0
children,Unfilled prescription due to cost,2021,Asian,0.6,e,0.0,3.0,,S,,,,S,,,1000.0,0.0,4000.0
children,Unfilled prescription due to cost,2022,Asian,0.7,e,0.2,1.7,0.8,e,0.1,2.7,0.5,e,0.1,2.1,1000.0,0.0,3000.0
children,Unfilled prescription due to cost,2023,Asian,1.1,e,0.4,2.4,1.0,e,0.3,2.7,1.1,e,0.2,3.5,2000.0,0.0,4000.0
children,Unfilled prescription due to cost,2024,Asian,1.1,e,0.4,2.3,1.3,e,0.4,3.1,0.9,e,0.1,3.4,3000.0,1000.0,5000.0
children,Unfilled prescription due to cost,2011,European/Other,4.7,,3.5,6.1,4.2,,2.9,5.9,5.2,,3.6,7.2,30000.0,22000.0,39000.0
children,Unfilled prescription due to cost,2012,European/Other,2.6,,1.9,3.4,2.4,,1.6,3.5,2.7,,1.7,4.1,16000.0,12000.0,21000.0
children,Unfilled prescription due to cost,2013,European/Other,2.6,,1.8,3.6,2.9,,1.9,4.2,2.2,,1.4,3.3,17000.0,11000.0,22000.0
children,Unfilled prescription due to cost,2014,European/Other,3.6,,2.8,4.6,4.1,,2.7,6.0,3.1,,2.2,4.2,23000.0,18000.0,29000.0
children,Unfilled prescription due to cost,2015,European/Other,2.5,,1.9,3.2,2.7,,1.8,4.0,2.2,,1.3,3.4,16000.0,12000.0,20000.0
children,Unfilled prescription due to cost,2016,European/Other,2.7,,1.9,3.7,3.1,,2.0,4.7,2.2,,1.5,3.2,17000.0,12000.0,23000.0
children,Unfilled prescription due to cost,2017,European/Other,2.6,,1.8,3.8,3.2,,2.0,5.0,2.0,,1.2,3.1,18000.0,11000.0,24000.0
children,Unfilled prescription due to cost,2018,European/Other,1.3,,0.8,1.8,1.3,,0.7,2.1,1.2,,0.7,2.0,8000.0,5000.0,11000.0
children,Unfilled prescription due to cost,2019,European/Other,1.2,,0.7,1.9,0.9,e,0.4,1.6,1.5,e,0.7,2.8,8000.0,5000.0,11000.0
children,Unfilled prescription due to cost,2020,European/Other,0.9,e,0.4,1.6,0.8,e,0.3,1.7,0.9,e,0.2,2.5,6000.0,2000.0,9000.0
children,Unfilled prescription due to cost,2021,European/Other,0.9,e,0.2,2.3,0.6,e,0.1,2.1,1.2,e,0.2,3.8,6000.0,0.0,11000.0
children,Unfilled prescription due to cost,2022,European/Other,1.1,e,0.5,2.2,0.7,e,0.1,2.1,1.6,e,0.6,3.4,7000.0,2000.0,12000.0
children,Unfilled prescription due to cost,2023,European/Other,1.4,,0.7,2.4,0.8,e,0.2,2.2,2.0,e,0.9,3.8,9000.0,4000.0,14000.0
children,Unfilled prescription due to cost,2024,European/Other,0.5,e,0.2,1.1,0.4,e,0.1,1.0,0.6,e,0.2,1.6,3000.0,1000.0,6000.0
children,Unfilled prescription due to cost,2011,Quintile 1,2.1,e,1.0,3.8,2.0,e,0.8,4.3,2.1,e,0.6,5.2,3000.0,1000.0,5000.0
children,Unfilled prescription due to cost,2011,Quintile 2,4.5,,2.3,7.9,5.1,e,2.4,9.4,3.8,e,1.6,7.7,8000.0,3000.0,12000.0
children,Unfilled prescription due to cost,2011,Quintile 3,5.1,,3.6,7.1,3.3,,1.7,5.8,7.0,,4.2,10.8,9000.0,6000.0,12000.0
children,Unfilled prescription due to cost,2011,Quintile 4,6.9,,4.5,10.2,6.4,,3.3,11.1,7.4,,4.4,11.6,13000.0,8000.0,18000.0
children,Unfilled prescription due to cost,2011,Quintile 5,12.9,,10.4,15.8,13.0,,9.3,17.6,12.8,,9.3,17.0,28000.0,22000.0,34000.0
children,Unfilled prescription due to cost,2012,Quintile 1,1.2,e,0.3,2.9,1.3,e,0.2,3.9,1.1,e,0.1,4.3,2000.0,0.0,4000.0
children,Unfilled prescription due to cost,2012,Quintile 2,1.8,e,0.8,3.6,2.2,e,0.7,5.0,1.3,e,0.2,4.3,3000.0,1000.0,5000.0
children,Unfilled prescription due to cost,2012,Quintile 3,3.5,,2.0,5.6,2.1,e,0.7,4.8,4.9,e,2.4,8.8,6000.0,3000.0,9000.0
children,Unfilled prescription due to cost,2012,Quintile 4,3.2,,2.1,4.5,3.1,,1.8,5.1,3.2,,1.8,5.3,6000.0,4000.0,8000.0
children,Unfilled prescription due to cost,2012,Quintile 5,11.0,,8.8,13.5,8.9,,6.1,12.3,13.1,,9.6,17.3,25000.0,20000.0,31000.0
children,Unfilled prescription due to cost,2013,Quintile 1,0.4,e,0.1,1.3,,S,,,0.5,e,0.0,2.0,1000.0,0.0,2000.0
children,Unfilled prescription due to cost,2013,Quintile 2,1.0,e,0.3,2.4,1.6,e,0.3,4.7,0.4,e,0.1,1.2,2000.0,0.0,3000.0
children,Unfilled prescription due to cost,2013,Quintile 3,3.2,,1.9,5.0,4.0,,2.1,7.0,2.3,e,1.1,4.2,7000.0,4000.0,10000.0
children,Unfilled prescription due to cost,2013,Quintile 4,6.3,,3.6,10.0,8.0,,4.5,13.0,4.3,e,1.9,8.2,11000.0,6000.0,16000.0
children,Unfilled prescription due to cost,2013,Quintile 5,8.6,,6.2,11.6,6.0,,3.6,9.1,11.4,,8.1,15.6,17000.0,12000.0,23000.0
children,Unfilled prescription due to cost,2014,Quintile 1,1.9,e,0.6,4.3,2.2,e,0.4,6.9,1.6,e,0.4,4.4,3000.0,1000.0,6000.0
children,Unfilled prescription due to cost,2014,Quintile 2,2.2,,1.1,4.0,1.8,e,0.6,4.3,2.6,e,1.0,5.6,4000.0,2000.0,6000.0
children,Unfilled prescription due to cost,2014,Quintile 3,4.1,,2.2,6.8,5.2,e,2.2,10.1,2.8,e,1.2,5.3,7000.0,3000.0,10000.0
children,Unfilled prescription due to cost,2014,Quintile 4,5.2,,3.8,7.0,4.8,,2.7,7.8,5.6,,3.8,8.1,10000.0,7000.0,12000.0
children,Unfilled prescription due to cost,2014,Quintile 5,11.5,,8.9,14.5,12.5,,9.3,16.3,10.4,,7.2,14.4,25000.0,18000.0,31000.0
children,Unfilled prescription due to cost,2015,Quintile 1,1.2,e,0.3,3.5,2.0,e,0.3,6.8,0.4,e,0.1,1.1,2000.0,0.0,5000.0
children,Unfilled prescription due to cost,2015,Quintile 2,1.8,e,0.7,3.6,1.6,e,0.7,3.1,2.0,e,0.3,6.5,3000.0,1000.0,5000.0
children,Unfilled prescription due to cost,2015,Quintile 3,2.5,,1.5,3.9,2.7,e,1.2,5.1,2.3,,1.2,4.1,4000.0,2000.0,6000.0
children,Unfilled prescription due to cost,2015,Quintile 4,3.3,,2.2,4.8,3.3,,1.8,5.4,3.3,e,1.6,6.1,6000.0,4000.0,8000.0
children,Unfilled prescription due to cost,2015,Quintile 5,8.9,,6.9,11.1,8.2,,5.9,11.1,9.5,,6.8,12.9,20000.0,15000.0,24000.0
children,Unfilled prescription due to cost,2016,Quintile 1,2.6,e,0.9,5.8,4.4,e,1.5,9.7,0.7,e,0.1,2.1,5000.0,1000.0,9000.0
children,Unfilled prescription due to cost,2016,Quintile 2,1.5,e,0.6,3.1,2.0,e,0.6,5.0,0.9,e,0.3,2.4,3000.0,1000.0,5000.0
children,Unfilled prescription due to cost,2016,Quintile 3,3.1,,1.6,5.3,4.3,e,2.1,7.7,1.8,e,0.8,3.4,5000.0,2000.0,8000.0
children,Unfilled prescription due to cost,2016,Quintile 4,3.5,,2.1,5.3,3.1,,1.6,5.5,3.8,e,1.7,7.2,6000.0,3000.0,9000.0
children,Unfilled prescription due to cost,2016,Quintile 5,8.0,,6.0,10.4,6.1,,4.0,8.9,10.0,,7.2,13.6,18000.0,13000.0,23000.0
children,Unfilled prescription due to cost,2017,Quintile 1,2.6,e,0.6,7.0,3.8,e,0.8,10.7,1.3,e,0.2,4.5,5000.0,0.0,9000.0
children,Unfilled prescription due to cost,2017,Quintile 2,2.3,e,1.0,4.7,2.4,e,0.6,6.1,2.3,e,0.5,6.5,4000.0,1000.0,7000.0
